"Benchmark","Routing","Selection","Data Packet Injection Rate","ACO Selection Alpha","Reinforcement Factor","Algorithm","Max Cycles","Simulation Time (Seconds)","Throughput","Average Packet Delay","Payload Throughput","Average Payload Packet Delay"
"fluidanimate","OddEven","ACO","0.24","0.3","0.032","OddEven+ACO(0.3, 0.032)","1000","0.147567276","0.004203125","101.53531598513011","0.003703125","110.54008438818565"
"fluidanimate","OddEven","ACO","0.24","0.4","0.0005","OddEven+ACO(0.4, 0.0005)","1000","0.129862887","0.004203125","101.53531598513011","0.003703125","110.54008438818565"
"fluidanimate","OddEven","ACO","0.24","0.4","0.002","OddEven+ACO(0.4, 0.002)","1000","0.131635147","0.004203125","101.53531598513011","0.003703125","110.54008438818565"
"fluidanimate","OddEven","ACO","0.24","0.4","0.008","OddEven+ACO(0.4, 0.008)","1000","0.20754968","0.004203125","101.53531598513011","0.003703125","110.54008438818565"
"fluidanimate","OddEven","ACO","0.24","0.4","0.032","OddEven+ACO(0.4, 0.032)","1000","0.124300894","0.0041875","102.3768656716418","0.0036875","111.63559322033899"
"fluidanimate","OddEven","ACO","0.24","0.5","0.0005","OddEven+ACO(0.5, 0.0005)","1000","0.109474397","0.004203125","101.53531598513011","0.003703125","110.54008438818565"
"fluidanimate","OddEven","ACO","0.24","0.5","0.002","OddEven+ACO(0.5, 0.002)","1000","0.200484911","0.004203125","101.53531598513011","0.003703125","110.54008438818565"
"fluidanimate","OddEven","ACO","0.24","0.5","0.008","OddEven+ACO(0.5, 0.008)","1000","0.10394062","0.004203125","101.53531598513011","0.003703125","110.54008438818565"
"fluidanimate","OddEven","ACO","0.24","0.5","0.032","OddEven+ACO(0.5, 0.032)","1000","0.153177139","0.0041875","102.3768656716418","0.0036875","111.63559322033899"
"fluidanimate","OddEven","ACO","0.24","0.6","0.0005","OddEven+ACO(0.6, 0.0005)","1000","0.172127356","0.004203125","101.53531598513011","0.003703125","110.54008438818565"
"fluidanimate","OddEven","ACO","0.24","0.6","0.002","OddEven+ACO(0.6, 0.002)","1000","0.12658612","0.004203125","101.53531598513011","0.003703125","110.54008438818565"
"fluidanimate","OddEven","ACO","0.24","0.6","0.008","OddEven+ACO(0.6, 0.008)","1000","0.16901255","0.004203125","101.53531598513011","0.003703125","110.54008438818565"
"fluidanimate","OddEven","ACO","0.24","0.6","0.032","OddEven+ACO(0.6, 0.032)","1000","0.20712208","0.004203125","101.53531598513011","0.003703125","110.54008438818565"
"fluidanimate","OddEven","ACO","0.24","0.7","0.0005","OddEven+ACO(0.7, 0.0005)","1000","0.165282177","0.004203125","101.53531598513011","0.003703125","110.54008438818565"
"fluidanimate","OddEven","ACO","0.24","0.7","0.002","OddEven+ACO(0.7, 0.002)","1000","0.132896787","0.004203125","101.53531598513011","0.003703125","110.54008438818565"
"fluidanimate","OddEven","ACO","0.24","0.7","0.008","OddEven+ACO(0.7, 0.008)","1000","0.169910427","0.004203125","101.53531598513011","0.003703125","110.54008438818565"
"fluidanimate","OddEven","ACO","0.24","0.7","0.032","OddEven+ACO(0.7, 0.032)","1000","0.123748459","0.004203125","101.53531598513011","0.003703125","110.54008438818565"
"fluidanimate","XY","Random","0.25","0.5","0.05","XY+Random","1000","0.148447503","0.003671875","93.39148936170213","0.003671875","93.39148936170213"
"fluidanimate","OddEven","BufferLevel","0.25","0.5","0.05","OddEven+BufferLevel","1000","0.139572047","0.00365625","92.12820512820512","0.00365625","92.12820512820512"
"fluidanimate","OddEven","ACO","0.25","0.3","0.0005","OddEven+ACO(0.3, 0.0005)","1000","0.13789579","0.0041875","127.81716417910448","0.0036875","140.04237288135593"
"fluidanimate","OddEven","ACO","0.25","0.3","0.002","OddEven+ACO(0.3, 0.002)","1000","0.204430565","0.0041875","127.81716417910448","0.0036875","140.04237288135593"
"fluidanimate","OddEven","ACO","0.25","0.3","0.008","OddEven+ACO(0.3, 0.008)","1000","0.211810393","0.0041875","127.81716417910448","0.0036875","140.04237288135593"
"fluidanimate","OddEven","ACO","0.25","0.3","0.032","OddEven+ACO(0.3, 0.032)","1000","0.146081336","0.0041875","127.81716417910448","0.0036875","140.04237288135593"
"fluidanimate","OddEven","ACO","0.25","0.4","0.0005","OddEven+ACO(0.4, 0.0005)","1000","0.152987214","0.0041875","127.81716417910448","0.0036875","140.04237288135593"
"fluidanimate","OddEven","ACO","0.25","0.4","0.002","OddEven+ACO(0.4, 0.002)","1000","0.24232492","0.0041875","127.81716417910448","0.0036875","140.04237288135593"
"fluidanimate","OddEven","ACO","0.25","0.4","0.008","OddEven+ACO(0.4, 0.008)","1000","0.164326248","0.0041875","127.81716417910448","0.0036875","140.04237288135593"
"fluidanimate","OddEven","ACO","0.25","0.4","0.032","OddEven+ACO(0.4, 0.032)","1000","0.130230845","0.0041875","127.81716417910448","0.0036875","140.04237288135593"
"fluidanimate","OddEven","ACO","0.25","0.5","0.0005","OddEven+ACO(0.5, 0.0005)","1000","0.132487454","0.0041875","127.81716417910448","0.0036875","140.04237288135593"
"fluidanimate","OddEven","ACO","0.25","0.5","0.002","OddEven+ACO(0.5, 0.002)","1000","0.19415273","0.0041875","127.81716417910448","0.0036875","140.04237288135593"
"fluidanimate","OddEven","ACO","0.25","0.5","0.008","OddEven+ACO(0.5, 0.008)","1000","0.151667257","0.0041875","127.81716417910448","0.0036875","140.04237288135593"
"fluidanimate","OddEven","ACO","0.25","0.5","0.032","OddEven+ACO(0.5, 0.032)","1000","0.163133235","0.0041875","127.81716417910448","0.0036875","140.04237288135593"
"fluidanimate","OddEven","ACO","0.25","0.6","0.0005","OddEven+ACO(0.6, 0.0005)","1000","0.139659656","0.0041875","127.81716417910448","0.0036875","140.04237288135593"
"fluidanimate","OddEven","ACO","0.25","0.6","0.002","OddEven+ACO(0.6, 0.002)","1000","0.192232226","0.0041875","127.81716417910448","0.0036875","140.04237288135593"
"fluidanimate","OddEven","ACO","0.25","0.6","0.008","OddEven+ACO(0.6, 0.008)","1000","0.145224908","0.0041875","127.81716417910448","0.0036875","140.04237288135593"
"fluidanimate","OddEven","ACO","0.25","0.6","0.032","OddEven+ACO(0.6, 0.032)","1000","0.160989747","0.0041875","127.81716417910448","0.0036875","140.04237288135593"
"fluidanimate","OddEven","ACO","0.25","0.7","0.0005","OddEven+ACO(0.7, 0.0005)","1000","0.219781248","0.0041875","127.81716417910448","0.0036875","140.04237288135593"
"fluidanimate","OddEven","ACO","0.25","0.7","0.002","OddEven+ACO(0.7, 0.002)","1000","0.189430766","0.0041875","127.81716417910448","0.0036875","140.04237288135593"
"fluidanimate","OddEven","ACO","0.25","0.7","0.008","OddEven+ACO(0.7, 0.008)","1000","0.146009423","0.0041875","127.81716417910448","0.0036875","140.04237288135593"
"fluidanimate","OddEven","ACO","0.25","0.7","0.032","OddEven+ACO(0.7, 0.032)","1000","0.180482231","0.0041875","127.81716417910448","0.0036875","140.04237288135593"
